ID,Technique,Description,Tags,Fields,Program,Abstract,Bloque,Relacionadas
metac_127,"Predice, observa, explica (POE)","## Descripción
Predice, observa, explica (POE) es una técnica en la que el alumnado anticipa qué cree que ocurrirá ante un fenómeno, experimento, problema o situación, observa lo que sucede realmente y después elabora una explicación que compare su predicción con la evidencia obtenida.

Es especialmente útil para hacer visibles las ideas previas, detectar concepciones alternativas y promover cambio conceptual. Aunque se utiliza con frecuencia en ciencias, también puede aplicarse en matemáticas, tecnología, economía, geografía o análisis de situaciones sociales cuando se quiere contrastar una hipótesis con datos, observaciones o resultados.

## Funcionamiento
1. El profesor plantea una situación, fenómeno, experimento, gráfico, problema o caso.
2. Cada alumno predice qué ocurrirá y justifica brevemente su predicción.
3. Se realiza la observación: experimento, simulación, análisis de datos, lectura de resultados o comprobación del caso.
4. El alumnado compara lo observado con lo que había predicho.
5. Redacta una explicación que relacione predicción, evidencia y conocimiento trabajado.
6. Se puede cerrar con una puesta en común para revisar ideas iniciales y aclarar conceptos.

## Objetivos
- Activar conocimientos previos y hacer explícitas las hipótesis iniciales.
- Contrastar predicciones con evidencias.
- Favorecer el cambio conceptual y la revisión de ideas.
- Desarrollar explicación razonada a partir de observaciones o datos.

## Ejemplo
En biología, el profesor pregunta: “¿Qué ocurrirá si colocamos una patata pelada en agua muy salada durante una hora?”. Antes de observar el resultado, cada alumno predice si la patata ganará agua, perderá agua o no cambiará, y justifica su respuesta.

Después se realiza la experiencia. El alumnado observa que la patata pierde firmeza y masa. A continuación, compara el resultado con su predicción y explica el proceso mediante la ósmosis: el agua sale de las células hacia el medio más concentrado en sal. La técnica ayuda a revisar ideas intuitivas sobre el movimiento del agua y a construir una explicación basada en evidencias.","predicción, observación, explicación, hipótesis, evidencias, cambio conceptual, pensamiento científico","Rutinas de pensamiento, Activación de conocimientos previos, Procesamiento y Análisis de la información, Construcción de conocimiento, Pensamiento Crítico y Metacognición, Evaluación Formativa y Feedback",,"Técnica en la que el alumnado predice qué ocurrirá, observa el resultado y explica la diferencia entre su predicción y la evidencia obtenida. Sirve para activar ideas previas, contrastar hipótesis, detectar concepciones alternativas y favorecer el cambio conceptual.",Metodologías activas,metac_045; metac_008; metac_074; metac_099; metac_125; metac_034
metac_128,Modelo de argumentación de Toulmin,"## Descripción
El modelo de argumentación de Toulmin es una herramienta para analizar y construir argumentos de forma más precisa. Ayuda al alumnado a distinguir entre la afirmación que se defiende, los datos que la apoyan, la garantía que conecta esos datos con la afirmación, el respaldo de esa garantía, los matizadores y las posibles objeciones o refutaciones.

Es especialmente útil cuando no basta con dar una respuesta correcta, sino que hay que justificar una posición, valorar evidencias, anticipar contraargumentos o defender una conclusión en temas complejos. Puede aplicarse en ciencias, filosofía, historia, economía, lengua, ciudadanía o análisis de noticias.

## Funcionamiento
1. Se plantea una cuestión, problema, texto, caso o dilema que admita argumentación.
2. El alumnado formula una afirmación o tesis.
3. Identifica los datos o evidencias que apoyan esa afirmación.
4. Explica la garantía: por qué esos datos permiten sostener la afirmación.
5. Añade respaldo si la garantía necesita apoyo adicional.
6. Incorpora matizadores, como “probablemente”, “en estas condiciones” o “según los datos disponibles”.
7. Identifica posibles objeciones, excepciones o refutaciones.
8. Revisa el argumento para hacerlo más sólido y equilibrado.

## Elementos principales
- **Afirmación**: idea o conclusión que se defiende.
- **Datos o evidencias**: información que apoya la afirmación.
- **Garantía**: relación lógica que conecta los datos con la afirmación.
- **Respaldo**: fundamento adicional de la garantía.
- **Matizador**: grado de seguridad o alcance de la afirmación.
- **Refutación**: condiciones, excepciones u objeciones que limitan el argumento.

## Relación con CER
CER es más sencillo y directo: afirmación, evidencia y razonamiento. El modelo de Toulmin permite ir más allá cuando el argumento necesita matices, garantías explícitas o consideración de objeciones. Por eso puede utilizarse después de CER, como una ampliación para argumentos más complejos.

## Ejemplo
En economía, el alumnado analiza la afirmación: “Subir el precio de los productos con mucho azúcar puede reducir su consumo”.

- **Afirmación**: Un impuesto sobre bebidas azucaradas puede reducir su consumo.
- **Datos**: Si aumenta el precio, algunas familias compran menos cantidad o buscan alternativas más baratas.
- **Garantía**: El precio influye en las decisiones de consumo.
- **Respaldo**: La teoría de la demanda indica que, en muchos bienes, al subir el precio disminuye la cantidad demandada.
- **Matizador**: Puede reducir el consumo, sobre todo si existen alternativas accesibles.
- **Refutación**: Si el producto tiene una demanda muy inelástica o el aumento de precio es pequeño, el efecto puede ser limitado.

La técnica ayuda a que el alumnado no solo defienda una postura, sino que reconozca sus condiciones y límites.","argumentación, Toulmin, evidencias, garantías, refutación, pensamiento crítico, debate, razonamiento","Pensamiento Crítico y Metacognición, Comunicación y Creatividad, Procesamiento y Análisis de la información, Evaluación Formativa y Feedback",,"Herramienta para construir y analizar argumentos distinguiendo afirmación, datos, garantía, respaldo, matizadores y refutaciones. Sirve para mejorar la argumentación, valorar evidencias, anticipar objeciones y defender conclusiones de forma más precisa.",Metodologías activas; Marcos educativos,metac_125; metac_126; metac_090; metac_024; metac_042; metac_113; metac_124
metac_129,Revisión entre iguales (peer review),"## Descripción
La revisión entre iguales es una técnica de evaluación formativa en la que el alumnado revisa el trabajo de sus compañeros y ofrece comentarios orientados a la mejora. No consiste solo en corregir errores, sino en contrastar una producción con criterios claros y proponer mejoras concretas.

Puede utilizarse con textos, informes de laboratorio, presentaciones, proyectos, mapas conceptuales, productos digitales, argumentos, portfolios o cualquier tarea que pueda mejorarse mediante revisión. Funciona mejor cuando el alumnado dispone de una guía, rúbrica, lista de comprobación o preguntas de revisión.

## Funcionamiento
1. El profesor presenta los criterios de calidad o una guía de revisión.
2. Cada alumno o equipo entrega un borrador, producto inicial o explicación provisional.
3. Otro alumno o equipo revisa el trabajo siguiendo los criterios acordados.
4. El revisor señala aspectos logrados, dudas y propuestas de mejora.
5. El autor decide qué cambios incorpora y justifica las mejoras realizadas.
6. Puede cerrarse con una breve reflexión sobre qué ha cambiado entre la primera y la versión final.

## Objetivos
- Mejorar la calidad de las producciones antes de la entrega final.
- Desarrollar capacidad de análisis, feedback y autorregulación.
- Hacer visibles los criterios de calidad.
- Favorecer la responsabilidad compartida y la mejora progresiva.

## Consejos prácticos
- Usar criterios claros y pocos aspectos de revisión cada vez.
- Pedir comentarios concretos, no valoraciones vagas.
- Separar la revisión formativa de la calificación final.
- Enseñar al alumnado a formular sugerencias respetuosas y útiles.
- Dar tiempo para revisar y mejorar después de recibir feedback.

## Ejemplo
En una actividad de lengua, cada alumno escribe un texto argumentativo sobre el uso del móvil en el instituto. Antes de entregarlo, intercambia su borrador con un compañero. La revisión se centra en tres aspectos: claridad de la tesis, uso de evidencias y presencia de un contraargumento.

El revisor señala una idea clara del texto, una parte que no se entiende bien y una mejora concreta. Después, el autor revisa su texto: reformula la tesis, añade un dato y mejora el contraargumento. La técnica convierte la evaluación en una oportunidad real de mejora antes de la versión final.","revisión entre iguales, feedback, coevaluación, mejora, rúbrica, borrador, evaluación formativa","Evaluación Formativa y Feedback, Pensamiento Crítico y Metacognición, Comunicación y Creatividad, Cohesión y Cooperación, Procesamiento y Análisis de la información",,"Técnica de evaluación formativa en la que el alumnado revisa trabajos de sus compañeros con criterios claros y ofrece comentarios para mejorarlos. Sirve para desarrollar feedback, autorregulación, coevaluación y mejora progresiva de producciones.",Metodologías activas,metac_122; metac_077; metac_044; metac_029; metac_126; metac_124; metac_090
metac_130,Dos estrellas y un deseo,"## Descripción
Dos estrellas y un deseo es una técnica sencilla de feedback formativo. El alumnado revisa una producción propia o de un compañero y formula dos aspectos positivos, las estrellas, y una propuesta concreta de mejora, el deseo.

Resulta útil porque equilibra reconocimiento y mejora. Evita que la revisión se convierta solo en corrección de errores y ayuda a que los comentarios sean breves, comprensibles y orientados a la acción.

## Funcionamiento
1. Se presenta una tarea, borrador, exposición, producto o respuesta.
2. El alumnado revisa el trabajo con criterios claros.
3. Escribe dos estrellas: dos aspectos logrados o bien resueltos.
4. Escribe un deseo: una mejora concreta y realizable.
5. El autor revisa el feedback recibido y decide qué cambio aplicará.

## Ejemplo
Tras una exposición oral sobre un problema ambiental, un compañero escribe: “Estrella 1: la explicación de las causas ha sido clara. Estrella 2: las imágenes ayudaban a entender el problema. Deseo: sería mejor añadir un dato que justifique la propuesta final”. El grupo revisa la presentación antes de entregarla de forma definitiva.","feedback, coevaluación, mejora, revisión, evaluación formativa, comentarios","Evaluación Formativa y Feedback, Comunicación y Creatividad, Pensamiento Crítico y Metacognición, Cohesión y Cooperación",,"Técnica de feedback formativo en la que se señalan dos aspectos positivos y una mejora concreta. Sirve para revisar trabajos de forma breve, equilibrada y orientada a la mejora.",Metodologías activas,metac_129; metac_122; metac_029; metac_096; metac_107
metac_131,Concept Cartoon,"## Descripción
Concept Cartoon es una técnica que presenta una situación mediante una viñeta o escena con varios personajes que expresan ideas diferentes sobre un fenómeno, problema o concepto. El alumnado debe analizar las afirmaciones, decidir con cuál está de acuerdo, justificarlo y revisar sus ideas con evidencias.

Es especialmente útil para detectar concepciones alternativas, iniciar una indagación o provocar conflicto cognitivo. Puede utilizarse en ciencias, matemáticas, tecnología, ciencias sociales o educación ética.

## Funcionamiento
1. Se muestra una viñeta con varios personajes que ofrecen explicaciones distintas.
2. El alumnado identifica qué piensa cada personaje.
3. Decide qué afirmación le parece más adecuada o propone una alternativa.
4. Justifica su elección con razones, datos o ejemplos.
5. Se contrasta con una observación, experimento, lectura o discusión guiada.
6. El alumnado revisa su explicación inicial.

## Ejemplo
En física, una viñeta muestra tres alumnos hablando sobre una pelota que cae. Uno dice que los objetos pesados caen siempre antes, otro que todos caen igual si no hay aire y otro que depende de la forma. La clase discute las ideas, realiza una pequeña experiencia o analiza un vídeo y revisa sus explicaciones sobre la caída de los cuerpos.","viñeta, concepciones alternativas, conflicto cognitivo, hipótesis, evidencias, indagación","Activación de conocimientos previos, Pensamiento Crítico y Metacognición, Construcción de conocimiento, Procesamiento y Análisis de la información, Comunicación y Creatividad",,"Técnica que usa viñetas con personajes que expresan ideas distintas sobre un fenómeno o concepto. Sirve para detectar concepciones alternativas, provocar conflicto cognitivo y justificar explicaciones con evidencias.",Metodologías activas,metac_099; metac_127; metac_045; metac_008; metac_001; metac_125
metac_132,Modelo Frayer,"## Descripción
El modelo Frayer es un organizador gráfico para comprender conceptos. Normalmente se divide en cuatro partes: definición, características, ejemplos y no ejemplos. Ayuda al alumnado a precisar el significado de un término y a diferenciarlo de ideas próximas o confusas.

Puede aplicarse en ciencias, matemáticas, lengua, historia, economía o cualquier materia con vocabulario conceptual. Es útil al introducir conceptos nuevos, revisar vocabulario académico o comprobar si el alumnado distingue casos y contraejemplos.

## Funcionamiento
1. Se elige un concepto clave.
2. El alumnado escribe una definición con sus propias palabras.
3. Añade características esenciales del concepto.
4. Propone ejemplos que cumplen la definición.
5. Propone no ejemplos y explica por qué no pertenecen al concepto.
6. Se revisa colectivamente para ajustar precisión y comprensión.

## Ejemplo
En matemáticas, para el concepto “función”, el alumnado escribe una definición, indica características como que a cada valor de entrada le corresponde un único valor de salida, añade ejemplos de funciones mediante tablas o gráficas y no ejemplos donde un mismo valor de entrada tiene dos salidas distintas.","conceptos, vocabulario, ejemplos, no ejemplos, organizador gráfico, comprensión","Procesamiento y Análisis de la información, Construcción de conocimiento, Pensamiento Crítico y Metacognición, Comunicación y Creatividad",,"Organizador gráfico para trabajar conceptos mediante definición, características, ejemplos y no ejemplos. Sirve para precisar vocabulario académico, diferenciar conceptos y mejorar la comprensión.",Metodologías activas,metac_004; metac_022; metac_063; metac_069; metac_100; metac_103
metac_133,"Afirmación, apoyo y pregunta (Claim-Support-Question)","## Descripción
Afirmación, apoyo y pregunta, o *Claim-Support-Question*, es una rutina de pensamiento para analizar una idea, texto, imagen, dato o explicación. El alumnado formula una afirmación, aporta apoyo o evidencia que la sostiene y termina con una pregunta que abre nuevas posibilidades de análisis.

Es una técnica más ligera que CER. No exige construir una explicación completa, pero sí obliga a justificar una idea y a mantener abierta la indagación mediante una pregunta relevante.

## Funcionamiento
1. Se presenta un estímulo: texto, imagen, gráfico, noticia, experimento o problema.
2. El alumnado formula una afirmación sobre lo que interpreta o concluye.
3. Añade un apoyo: dato, cita, observación, ejemplo o razón.
4. Formula una pregunta que ayude a seguir pensando o investigando.
5. Se comparten respuestas y se revisa la calidad de las afirmaciones, apoyos y preguntas.

## Ejemplo
En historia, tras analizar un gráfico sobre población urbana, un alumno escribe: “Afirmación: las ciudades crecieron mucho durante la industrialización. Apoyo: el gráfico muestra un aumento sostenido de población urbana entre 1850 y 1900. Pregunta: ¿ese crecimiento fue igual en todos los grupos sociales o afectó más a unos que a otros?”.","afirmación, apoyo, pregunta, evidencias, pensamiento crítico, indagación","Rutinas de pensamiento, Pensamiento Crítico y Metacognición, Procesamiento y Análisis de la información, Construcción de conocimiento, Comunicación y Creatividad",,"Rutina en la que el alumnado formula una afirmación, aporta un apoyo o evidencia y plantea una pregunta. Sirve para justificar ideas y abrir nuevas líneas de análisis o indagación.",Metodologías activas,metac_125; metac_001; metac_099; metac_128; metac_090; metac_075
metac_134,Mapa de argumentos,"## Descripción
El mapa de argumentos es una técnica visual para representar la estructura de una argumentación. Permite mostrar la tesis, las razones que la apoyan, las evidencias, las objeciones, las respuestas a esas objeciones y las relaciones entre las partes.

Ayuda al alumnado a ver si un argumento está bien sostenido, si faltan evidencias, si hay saltos lógicos o si existen contraargumentos que deben considerarse. Es útil para debates, textos argumentativos, análisis de noticias, dilemas éticos o problemas científicos y sociales.

## Funcionamiento
1. Se identifica la tesis o afirmación principal.
2. Se añaden razones que la apoyan.
3. Se incorporan evidencias para cada razón.
4. Se representan objeciones o contraargumentos.
5. Se añaden respuestas o matices ante esas objeciones.
6. Se revisa la solidez del conjunto y se mejora el argumento.

## Ejemplo
En ciudadanía, el alumnado construye un mapa sobre la pregunta: “¿Debe limitarse el uso del móvil en el instituto?”. En el centro coloca la tesis, alrededor añade razones a favor y en contra, evidencias de convivencia o aprendizaje y posibles condiciones, como usos permitidos para tareas concretas.","argumentación, mapa, evidencias, objeciones, contraargumentos, pensamiento crítico","Pensamiento Crítico y Metacognición, Comunicación y Creatividad, Procesamiento y Análisis de la información, Evaluación Formativa y Feedback",,"Técnica visual para representar tesis, razones, evidencias, objeciones y contraargumentos. Sirve para analizar la solidez de una argumentación y mejorar textos, debates o decisiones justificadas.",Metodologías activas,metac_128; metac_125; metac_024; metac_090; metac_042; metac_113; metac_124
metac_135,Enseñanza recíproca,"## Descripción
La enseñanza recíproca es una técnica de comprensión lectora en la que el alumnado trabaja un texto mediante roles o estrategias de pensamiento. Las más habituales son resumir, preguntar, aclarar y predecir. El objetivo es que los alumnos aprendan a controlar activamente su comprensión.

Puede realizarse en pequeños grupos, con roles rotatorios, o mediante modelado inicial del profesor. Es especialmente útil con textos informativos, científicos, históricos o literarios que requieren lectura atenta.

## Funcionamiento
1. Se selecciona un texto adecuado al nivel del grupo.
2. El profesor modela las estrategias: resumir, preguntar, aclarar y predecir.
3. El alumnado trabaja por turnos o roles dentro del grupo.
4. Tras cada fragmento, un alumno resume, otro formula preguntas, otro aclara dudas y otro predice qué puede venir después.
5. Los roles rotan para que todos practiquen las distintas estrategias.
6. Se cierra con una síntesis común del texto.

## Ejemplo
En biología, el grupo lee un texto sobre vacunas. Un alumno resume el primer párrafo, otro formula una pregunta sobre la respuesta inmunitaria, otro aclara el significado de “anticuerpo” y otro predice qué se explicará después sobre memoria inmunológica. La lectura se convierte en un proceso activo y compartido.","comprensión lectora, resumen, preguntas, aclaración, predicción, lectura cooperativa","Procesamiento y Análisis de la información, Construcción de conocimiento, Pensamiento Crítico y Metacognición, Cohesión y Cooperación, Comunicación y Creatividad",,"Técnica de comprensión lectora basada en resumir, preguntar, aclarar y predecir por turnos. Sirve para mejorar lectura activa, autorregulación, diálogo y comprensión compartida de textos.",Metodologías activas; Organización del aprendizaje cooperativo,metac_057; metac_069; metac_078; metac_079; metac_124; metac_090
metac_136,Controversia estructurada con evidencias,"## Descripción
La controversia estructurada con evidencias es una técnica de debate cooperativo en la que el alumnado analiza una cuestión controvertida a partir de fuentes, datos o argumentos documentados. A diferencia de un debate libre, la discusión se organiza para que las posiciones se apoyen en evidencias y para que el alumnado revise su postura inicial.

Está muy relacionada con la controversia académica, pero aquí se subraya de forma explícita la calidad de las evidencias, la distinción entre datos y opiniones, y la revisión final de la postura.

## Funcionamiento
1. Se plantea una pregunta controvertida con varias posiciones razonables.
2. El alumnado analiza fuentes o datos proporcionados o seleccionados con criterios claros.
3. Cada equipo prepara una postura inicial apoyada en evidencias.
4. Se presentan argumentos y se formulan preguntas críticas.
5. Los equipos revisan su postura tras escuchar argumentos contrarios.
6. Se elabora una síntesis que incluya acuerdos, desacuerdos, evidencias fuertes y dudas abiertas.

## Ejemplo
En biología y ciudadanía, la clase debate si debe limitarse la venta de bebidas energéticas a menores. Cada equipo analiza datos sobre cafeína, hábitos de consumo, salud y libertad de elección. Después defiende una postura, escucha objeciones y redacta una síntesis final con condiciones, límites y evidencias.","controversia, evidencias, debate, argumentación, fuentes, pensamiento crítico, síntesis","Pensamiento Crítico y Metacognición, Comunicación y Creatividad, Procesamiento y Análisis de la información, Evaluación Formativa y Feedback, Cohesión y Cooperación",,"Técnica de debate cooperativo en la que una cuestión controvertida se analiza con fuentes y evidencias. Sirve para argumentar, distinguir datos y opiniones, revisar posturas y elaborar síntesis equilibradas.",Metodologías activas; Organización del aprendizaje cooperativo,metac_024; metac_128; metac_125; metac_090; metac_042; metac_129; metac_134
metac_137,Práctica de recuperación,"## Descripción
La práctica de recuperación es una técnica en la que el alumnado recuerda activamente lo aprendido sin consultar apuntes ni materiales. No consiste en releer, sino en intentar traer la información a la memoria.

## Funcionamiento
1. El profesor plantea una pregunta, tema o conjunto de conceptos.
2. El alumnado responde de memoria durante un tiempo breve.
3. Después contrasta su respuesta con el material original.
4. Anota errores, lagunas o ideas incompletas.
5. Se revisan los puntos más importantes o las dudas comunes.

## Objetivos
- Consolidar la memoria a largo plazo.
- Detectar vacíos reales de comprensión.
- Reducir la falsa sensación de dominio que puede producir la simple relectura.
- Mejorar la autorregulación del estudio.

## Ejemplo
Al inicio de una clase de biología, los alumnos dedican 5 minutos a escribir todo lo que recuerdan sobre la respiración celular. Después comparan su respuesta con los apuntes durante 3 minutos y subrayan qué habían olvidado: glucosa, oxígeno, mitocondrias o producción de ATP.

El profesor recoge las dudas más frecuentes y dedica los primeros minutos de la sesión a aclararlas.","recuperación, memoria, repaso, metacognición, evaluación formativa","Evaluación Formativa y Feedback, Pensamiento Crítico y Metacognición, Activación de conocimientos previos",,"Técnica de repaso en la que el alumnado recuerda activamente lo aprendido sin consultar materiales. Sirve para consolidar aprendizajes, detectar lagunas y mejorar la retención a largo plazo.",Metodologías activas,metac_138; metac_150; metac_066; metac_096; metac_073
metac_138,Práctica espaciada,"## Descripción
La práctica espaciada consiste en distribuir el estudio y el repaso en varias sesiones separadas en el tiempo. Es más eficaz que concentrar todo el estudio en una sola sesión larga.

## Funcionamiento
1. Se introduce un contenido nuevo.
2. Se programa una primera revisión breve al día siguiente o pocos días después.
3. Se vuelve a revisar una semana más tarde.
4. Se añaden repasos posteriores con intervalos cada vez mayores.
5. Los errores detectados sirven para ajustar los repasos siguientes.

## Objetivos
- Mejorar la retención a largo plazo.
- Evitar el olvido de contenidos anteriores.
- Reforzar conexiones entre temas.
- Favorecer hábitos de estudio más sostenibles.

## Ejemplo
En matemáticas, cada viernes se dedican 10 minutos a una hoja breve con contenidos mezclados de semanas anteriores: porcentajes, proporcionalidad, ecuaciones y lectura de gráficas. Los errores más repetidos se recuperan en el repaso de la semana siguiente.","práctica espaciada, repaso, memoria, planificación, recuperación","Evaluación Formativa y Feedback, Activación de conocimientos previos, Construcción de conocimiento",,Técnica que distribuye el repaso en sesiones separadas por intervalos crecientes. Sirve para mejorar la retención a largo plazo y mantener activos aprendizajes anteriores.,Metodologías activas,metac_137; metac_139; metac_150; metac_141
metac_139,Práctica intercalada,"## Descripción
La práctica intercalada mezcla problemas o tareas de tipos diferentes dentro de una misma sesión. En lugar de resolver muchos ejercicios iguales seguidos, el alumnado debe identificar qué procedimiento conviene aplicar en cada caso.

## Funcionamiento
1. Se seleccionan varios tipos de problemas relacionados.
2. Se alternan dentro de una misma actividad.
3. Antes de resolver, el alumnado identifica qué tipo de tarea tiene delante.
4. Justifica qué estrategia o procedimiento utilizará.
5. Se revisan tanto los resultados como la elección del procedimiento.

## Objetivos
- Mejorar la discriminación entre procedimientos.
- Favorecer la transferencia a situaciones nuevas.
- Evitar el dominio aparente que producen los bloques homogéneos.
- Desarrollar comprensión flexible.

## Ejemplo
En una sesión de matemáticas de 20 minutos, el profesor mezcla ecuaciones, sistemas, porcentajes y problemas de proporcionalidad. Antes de calcular, cada alumno debe escribir: “Este problema es de...” y justificar qué procedimiento aplicará.","práctica intercalada, transferencia, procedimientos, discriminación, resolución de problemas","Resolución de problemas y Retos, Procesamiento y Análisis de la información, Pensamiento Crítico y Metacognición",,"Técnica que mezcla tareas de tipos diferentes para que el alumnado identifique qué procedimiento aplicar. Sirve para mejorar discriminación, transferencia y comprensión flexible.",Metodologías activas,metac_138; metac_137; metac_073; metac_153
metac_140,Ejemplos resueltos,"## Descripción
Los ejemplos resueltos son problemas ya solucionados paso a paso, con explicación de las decisiones tomadas. Permiten que el alumnado observe cómo piensa una persona experta al resolver una tarea.

## Funcionamiento
1. El profesor presenta un problema resuelto con todos sus pasos.
2. El alumnado analiza qué se hace en cada paso y por qué.
3. Se comentan los errores habituales o decisiones importantes.
4. Después se ofrecen ejemplos parcialmente resueltos.
5. Finalmente, el alumnado resuelve problemas similares con menos ayuda.

## Objetivos
- Reducir la carga cognitiva inicial.
- Hacer visibles procedimientos expertos.
- Facilitar el paso progresivo hacia la autonomía.
- Mejorar la comprensión de tareas complejas.

## Ejemplo
En física, antes de resolver problemas de cinemática, el profesor muestra un ejemplo donde se identifican los datos, se elige la fórmula, se sustituyen unidades y se comprueba si el resultado tiene sentido. Después, el alumnado completa un problema similar con algunos pasos en blanco.","ejemplos resueltos, andamiaje, carga cognitiva, procedimientos, resolución de problemas","Resolución de problemas y Retos, Procesamiento y Análisis de la información, Construcción de conocimiento",,Técnica en la que el alumnado estudia problemas ya resueltos y justificados antes de resolver otros similares. Sirve para reducir carga cognitiva y aprender procedimientos complejos.,Metodologías activas,metac_142; metac_153; metac_038; metac_114
metac_141,Aprendizaje de dominio,"## Descripción
El aprendizaje de dominio es un enfoque en el que el alumnado avanza al siguiente contenido cuando demuestra un dominio suficiente del anterior. El ritmo puede variar, pero el objetivo es que todos construyan bases sólidas.

## Funcionamiento
1. El contenido se divide en unidades pequeñas.
2. Cada unidad incluye práctica guiada y evaluación formativa.
3. Quien demuestra dominio avanza a la siguiente unidad.
4. Quien no lo alcanza recibe apoyo, actividades alternativas o nueva explicación.
5. Se vuelve a comprobar el dominio antes de continuar.

## Objetivos
- Consolidar aprendizajes básicos antes de avanzar.
- Reducir diferencias acumuladas.
- Personalizar apoyos y ritmo de trabajo.
- Usar la evaluación como guía de mejora.

## Ejemplo
En una unidad de fracciones, cada subtema termina con una prueba breve de 5 preguntas. El alumnado que domina la suma de fracciones pasa a multiplicación; quien todavía tiene errores recibe una explicación alternativa y ejercicios específicos antes de volver a intentarlo.","aprendizaje de dominio, personalización, evaluación formativa, apoyo, ritmo","Evaluación Formativa y Feedback, Construcción de conocimiento, Diseño y análisis educativo",,"Enfoque en el que el alumnado avanza cuando demuestra dominio suficiente de una unidad. Sirve para consolidar bases, ajustar apoyos y personalizar el ritmo de aprendizaje.",Marcos educativos; Metodologías activas,metac_115; metac_107; metac_122; metac_138
metac_142,Liberación gradual de la responsabilidad,"## Descripción
La liberación gradual de la responsabilidad es un modelo de andamiaje en el que la responsabilidad pasa progresivamente del profesor al alumnado. Suele resumirse como: “yo lo hago, lo hacemos, lo hacéis, lo haces”.

## Funcionamiento
1. El docente modela la tarea y explica cómo la realiza.
2. La clase practica con guía del profesor.
3. El alumnado trabaja en parejas o equipos con apoyo reducido.
4. Finalmente, cada estudiante realiza la tarea de forma individual.
5. Se revisa el proceso y se ajustan apoyos si es necesario.

## Objetivos
- Hacer visibles estrategias expertas.
- Reducir la carga inicial de tareas complejas.
- Retirar ayudas de forma progresiva.
- Favorecer autonomía y seguridad.

## Ejemplo
Para resolver problemas de geometría, el profesor resuelve uno pensando en voz alta durante 5 minutos. Después resuelve otro con la clase. A continuación, las parejas trabajan un tercer problema y, al final, cada alumno resuelve individualmente uno similar.","andamiaje, modelado, autonomía, responsabilidad, práctica guiada","Construcción de conocimiento, Resolución de problemas y Retos, Pensamiento Crítico y Metacognición",,Modelo de enseñanza en el que la ayuda se retira progresivamente desde el modelado docente hasta la práctica autónoma. Sirve para construir autonomía con apoyo gradual.,Metodologías activas,metac_143; metac_140; metac_038; metac_114
metac_143,Pensamiento en voz alta,"## Descripción
El pensamiento en voz alta es una técnica de modelado en la que el docente verbaliza sus decisiones, dudas, comprobaciones y errores mientras realiza una tarea.

## Funcionamiento
1. Se selecciona una tarea que requiera estrategia o razonamiento.
2. El docente la realiza delante del grupo verbalizando su pensamiento.
3. Se explican dudas, decisiones, comprobaciones y rectificaciones.
4. El alumnado identifica qué estrategias se han usado.
5. Después practica la verbalización en parejas o individualmente.

## Objetivos
- Hacer visible el pensamiento experto.
- Normalizar la duda y la revisión.
- Enseñar estrategias de autorregulación.
- Mejorar la comprensión de procesos complejos.

## Ejemplo
En una actividad de comprensión lectora, el profesor lee un párrafo y dice: “No conozco esta palabra, pero por la frase anterior parece que indica una causa. Voy a seguir leyendo para comprobarlo”. Después los alumnos practican la misma estrategia por parejas.","pensamiento en voz alta, modelado, metacognición, autorregulación, estrategias","Pensamiento Crítico y Metacognición, Procesamiento y Análisis de la información, Comunicación y Creatividad",,"Técnica en la que el docente verbaliza lo que piensa mientras realiza una tarea. Sirve para hacer visibles estrategias, dudas y procesos de autorregulación.",Metodologías activas,metac_142; metac_135; metac_140; metac_114
metac_144,Guías de orientación,"## Descripción
Las guías de orientación son apoyos que ayudan al alumnado a realizar una tarea compleja mediante pasos, preguntas, criterios y decisiones. Funcionan como una ayuda para avanzar sin depender constantemente del profesor.

## Funcionamiento
1. Se identifica una tarea compleja.
2. Se analizan buenos ejemplos o errores habituales.
3. Se concretan pasos, preguntas y criterios de calidad.
4. El alumnado usa la guía durante la tarea.
5. Al final revisa si la guía le ha ayudado y qué parte necesita mejorar.

## Objetivos
- Orientar procesos complejos.
- Explicitar criterios de calidad.
- Favorecer autonomía y autorregulación.
- Mejorar la planificación y revisión del trabajo.

## Ejemplo
Para escribir un texto argumentativo, la guía incluye preguntas como: “¿Cuál es tu tesis?”, “¿Qué evidencia la apoya?”, “¿Has incluido una objeción?” y “¿Has respondido a esa objeción?”. El alumnado la utiliza antes de entregar la versión final.","guía de orientación, andamiaje, criterios, autonomía, proceso","Evaluación Formativa y Feedback, Pensamiento Crítico y Metacognición, Comunicación y Creatividad",,"Guía que orienta el proceso de una tarea compleja mediante pasos, preguntas y criterios. Sirve para apoyar la autonomía y hacer explícito cómo avanzar.",Metodologías activas,metac_122; metac_023; metac_102; metac_140
